interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1,timestamp,filename,label
1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:15.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
2.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:16.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
3.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:17.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
4.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:18.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
5.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:19.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
6.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:20.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
7.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:21.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
8.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:22.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
9.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27 13:49:23.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
10.0,10000.0,1045.5555555555557,277.8880669942086,150.2289918757361,2.0,25.0,4.0,50.0,168.13387523042462,880.0,668.0,0.16080816972091622,0.2657802978690624,60.46048430895358,70.4225352112676,39.473684210526315,12.332519972115744,,,,,,,,,,,,2004-01-27 13:49:24.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
11.0,11000.0,1031.4,265.7919821548005,145.32415873181964,2.0,22.222222222222218,5.0,55.555555555555564,158.7926670571129,880.0,668.0,0.1539583741100571,0.2577001960003883,61.05160401965114,70.4225352112676,39.473684210526315,11.833289761843359,,,,,,,,,,,,2004-01-27 13:49:25.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
12.0,12000.0,975.4,214.8943926676543,143.60129990126597,2.0,22.222222222222218,4.0,44.444444444444436,158.32175396254863,880.0,668.0,0.16231469547113864,0.22031412002015,63.51928909603188,70.4225352112676,39.473684210526315,9.674827275836934,,,,,,,,,,,,2004-01-27 13:49:26.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
13.0,13000.0,971.8181818181821,204.21254524725856,138.47108001312043,2.0,20.0,4.0,40.0,150.28240083256588,880.0,668.0,0.15464044987448314,0.21013451802804906,63.57231409662572,70.4225352112676,39.473684210526315,9.226109737382473,,,,,,,,,,,,2004-01-27 13:49:27.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
14.0,14000.0,928.3333333333335,86.99355601352774,58.410912599819916,2.0,18.181818181818183,4.0,36.36363636363637,63.42927342538874,900.0,308.0,0.06832596778318357,0.09370939606484137,65.07952553742815,69.76744186046511,51.369863013698634,5.0063730901194035,,,,,,,,,,,,2004-01-27 13:49:28.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
15.0,15000.0,890.6666666666665,25.374766755160287,17.87375378537383,0.0,0.0,3.0,27.272727272727273,18.170905816216713,884.0,84.0,0.020401466111021758,0.02848963333288955,67.41506635118952,70.4225352112676,64.1025641025641,1.8263401969226525,,,,,,,,,,,,2004-01-27 13:49:29.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
16.0,16000.0,895.2727272727273,22.895811447035065,16.880758276807352,0.0,0.0,2.0,20.0,16.923356641044947,892.0,76.0,0.01890301818150836,0.02557411920363381,67.05827425565636,69.76744186046511,64.1025641025641,1.6241301510015491,,,,,,,,,,,,2004-01-27 13:49:30.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
17.0,17000.0,897.0909090909091,22.349293257078823,15.388307249337075,0.0,0.0,2.0,20.0,15.899685531481431,896.0,76.0,0.0177236056796003,0.024913075175098,66.92053320882441,69.76744186046511,64.1025641025641,1.5868233909649536,,,,,,,,,,,,2004-01-27 13:49:31.380,output/feats-v0_6/feats_00001027_s001_t001.csv,0
