interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1,timestamp,filename,label
1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:51:58.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
2.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:51:59.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
3.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:00.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
4.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:01.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
5.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:02.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
6.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:03.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
7.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:04.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
8.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:05.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
9.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-12-06 13:52:06.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
10.0,10000.0,867.6363636363636,16.91905864563822,21.703455946000858,0.0,0.0,4.0,40.0,21.835750502329887,868.0,52.0,0.025166937921796816,0.01950017237028713,69.17730204087644,71.09004739336494,66.96428571428571,1.2860589608872377,,,,,,,,,,,,2007-12-06 13:52:07.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
11.0,11000.0,868.3636363636364,16.341803616937312,19.85547783358537,0.0,0.0,3.0,30.0,20.0,868.0,52.0,0.02303182579564489,0.018819078704596988,69.11774809989438,71.09004739336494,66.96428571428571,1.241409394304139,,,,,,,,,,,,2007-12-06 13:52:08.340,output/feats-v0_6/feats_00005213_s001_t000.csv,0
