interval_index,interval_start_time,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,vlf,lf_hf_ratio,csi,cvi,Modified_csi,sampen,sd1,sd2,ratio_sd2_sd1,timestamp,filename,label
1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:04.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
2.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:05.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
3.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:06.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
4.0,4000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:07.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
5.0,5000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:08.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
6.0,6000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:09.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
7.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:10.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
8.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:11.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
9.0,9000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:12.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
10.0,10000.0,1096.0,381.8830536521183,106.79991677067085,4.0,66.66666666666667,5.0,83.33333333333333,183.59375443262402,1184.0,896.0,0.16751254966480295,0.34843344311324664,62.03992197015465,96.15384615384615,39.473684210526315,23.115599064923128,,,,,,,,,,,,2006-10-11 14:54:13.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
11.0,11000.0,1163.75,310.5468678683737,246.05856279863661,6.0,85.71428571428571,7.0,100.0,248.05759699830082,1242.0,896.0,0.21315368163119294,0.2668501549889355,55.83118952014312,96.15384615384615,39.473684210526315,17.750514591624587,,,,,,,,,,,,2006-10-11 14:54:14.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
12.0,12000.0,1043.7777777777776,303.20363527577376,264.7012466914352,8.0,100.0,8.0,100.0,284.95087295883127,968.0,856.0,0.272999558934371,0.29048677001085416,62.61099174072314,96.15384615384615,40.54054054054054,19.322228686208906,,,,,,,,,,,,2006-10-11 14:54:15.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
13.0,13000.0,1003.0,313.60165815888155,251.75551534409897,8.0,88.8888888888889,8.0,88.8888888888889,268.65425943228803,965.0,856.0,0.267850707310357,0.3126636671574093,65.78385483080177,96.15384615384615,40.54054054054054,20.654714012965385,,,,,,,,,,,,2006-10-11 14:54:16.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
14.0,14000.0,950.0,281.1369772904304,266.36206561745985,7.0,87.5,7.0,87.5,280.3658324404028,962.0,712.0,0.29512192888463445,0.2959336603057162,68.58866752971969,96.15384615384615,44.91017964071857,19.883394592621137,,,,,,,,,,,,2006-10-11 14:54:17.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
15.0,15000.0,901.75,257.64967910489844,283.5578622159678,6.0,85.71428571428571,6.0,85.71428571428571,294.16613381848407,933.0,676.0,0.3262169490640245,0.2857218509619057,71.54847851584483,96.15384615384615,46.153846153846146,19.1291328457232,,,,,,,,,,,,2006-10-11 14:54:18.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
16.0,16000.0,,,,2.0,33.333333333333336,2.0,33.333333333333336,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:19.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
17.0,17000.0,,,,2.0,33.333333333333336,2.0,33.333333333333336,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:20.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
18.0,18000.0,854.3333333333335,272.5888234441512,299.63551191405867,4.0,80.0,4.0,80.0,299.64512343770923,799.0,676.0,0.3507356107347357,0.3190661218620576,75.89007850585895,96.15384615384615,46.153846153846146,19.798231057245985,,,,,,,,,,,,2006-10-11 14:54:21.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
19.0,19000.0,759.6,177.61981871401628,94.09569596958193,2.0,50.0,2.0,50.0,137.30986854556377,648.0,400.0,0.18076601967557104,0.2338333579700056,82.08916063081797,94.33962264150944,57.91505791505793,14.91409635126789,,,,,,,,,,,,2006-10-11 14:54:22.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
20.0,20000.0,885.0,317.8657997751043,156.5063009026225,2.0,66.66666666666667,2.0,66.66666666666667,271.07686486800503,802.0,664.0,0.3063015422237345,0.3591703952261065,74.2041406278113,94.33962264150944,46.153846153846146,20.898798148806552,,,,,,,,,,,,2006-10-11 14:54:23.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
21.0,21000.0,640.0,6.92820323027551,6.0,0.0,0.0,0.0,0.0,8.48528137423857,636.0,12.0,0.013258252147247764,0.010825317547305485,93.75727929187047,94.33962264150944,92.5925925925926,0.8235578630171759,,,,,,,,,,,,2006-10-11 14:54:24.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
22.0,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:25.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
23.0,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:26.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
24.0,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:27.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
25.0,25000.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:28.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
26.0,26000.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:29.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
27.0,27000.0,,,,0.0,0.0,1.0,33.333333333333336,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:30.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
28.0,28000.0,,,,0.0,0.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:31.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
29.0,29000.0,,,,0.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:32.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
30.0,30000.0,,,,0.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:33.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
31.0,31000.0,,,,0.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:34.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
32.0,32000.0,,,,0.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:35.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
33.0,33000.0,,,,0.0,0.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:36.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
34.0,34000.0,854.0,297.8375396084248,162.51818359802078,2.0,40.0,4.0,80.0,219.27152117865197,692.0,736.0,0.2567582215206697,0.3487559011808253,76.11855089783369,92.5925925925926,43.352601156069355,18.641629548413785,,,,,,,,,,,,2006-10-11 14:54:37.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
35.0,35000.0,,,,2.0,40.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:38.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
36.0,36000.0,,,,2.0,40.0,2.0,40.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:39.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
37.0,37000.0,801.5,145.89551055464318,157.00063694138314,4.0,80.0,4.0,80.0,157.05158388249384,776.0,366.0,0.1959470790798426,0.18202808553292973,76.81708801759406,89.2857142857143,57.80346820809248,11.864064525317508,,,,,,,,,,,,2006-10-11 14:54:40.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
38.0,38000.0,893.6,314.5898917638645,168.0,2.0,50.0,2.0,50.0,244.76110802167895,692.0,712.0,0.27390455239668643,0.35204777502670603,73.02470511029153,89.2857142857143,43.352601156069355,18.90636709306101,,,,,,,,,,,,2006-10-11 14:54:41.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
39.0,39000.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:42.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
40.0,40000.0,,,,0.0,0.0,1.0,16.666666666666668,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:43.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
41.0,41000.0,,,,0.0,0.0,1.0,12.5,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:44.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
42.0,42000.0,,,,0.0,0.0,2.0,22.222222222222218,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:45.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
43.0,43000.0,,,,0.0,0.0,2.0,22.222222222222218,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:46.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
44.0,44000.0,680.2,14.124840215418761,17.267681937833256,0.0,0.0,2.0,22.222222222222218,17.358955421722047,679.0,44.0,0.02552036962911209,0.02076571628259153,88.24375940955744,91.46341463414636,85.71428571428571,1.7469918326534013,,,,,,,,,,,,2006-10-11 14:54:47.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
45.0,45000.0,,,,2.0,20.0,4.0,40.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:48.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
46.0,46000.0,,,,2.0,20.0,4.0,40.0,,,,,,,,,,,,,,,,,,,,,2006-10-11 14:54:49.492,output/feats-v0_6/feats_00003306_s001_t001.csv,0
